Id,Title,FullDescription,LocationRaw,LocationNormalized,ContractType,ContractTime,Company,Category,SalaryRaw,SalaryNormalized,SourceName
46628810,Youth Justice Officer Job Luton,"Medacs Healthcare QSW Team are currently recruiting for experienced Youth Justice Officers to work within a temporary assignment in Luton. The purpose of the role is to undertake assessments of, construct & implement interventions with children, young people and families (including highly challenging and complex and/or the more serious, ‘dangerous’ offenders, ‘grave offence’ and/or MAPPA cases). Prepare reports for the criminal courts and monitor adherence to interventions and statutory court orders in order to reduce the risk of offending, reoffending and/or harm to themselves or to the public. Participate in a rota to ensure all children and young people entering Luton police custody are rapidly assessed to ensure that they are dealt with swiftly and effectively including participating in joint decision making **** Undertake assessments, devise, coordinate, implement, monitor and review intervention plans, mainly relating to statutory court orders, with children, young people, parents and their families (including highly challenging and complex and/or the more serious, ‘dangerous’ offenders, ‘grave offence’ and/or MAPPA cases). To work in a variety of settings and in partnership with various statutory and voluntary agencies within agency policy, the requirements of the Youth Justice Board/Ministry of Justice and in accordance with effective practice guidelines, National Standards and other statutory obligations in order to reduce the risk of offending, reoffending and/or harm to themselves or to the public. Ensure clear structured exit strategies are in place for all cases on closure to the service. ****% ****eep appropriate case records including electronic records, statistics and other information meeting the requirements of the service, its partner agencies and in accordance with effective practice guidance, National Standards and the requirements of the Youth Justice Board/Ministry of Justice. 15% **** Act as duty officer within the service, evaluate and respond to new referrals, take appropriate action and give appropriate advice, information and assistance including undertaking the role of Appropriate Adult as defined in and in accordance with the Police & Criminal Evidence Act **** and triage service. 10% **** Act as court duty officer in accordance with departmental policy and National Standards, in the Youth Court/Crown Court including providing information to the Court, the Crown Prosecution Service, defence solicitors and other court users, prosecute breaches of court orders and represent the service in other court settings. 10% 5. Represent the service at meetings with partner agencies, with other local statutory and voluntary organisations and within the local community in order to meet the statutory requirement of the service to prevent anti social behaviour, offending, reoffending by children & young people and/or harm to themselves or to the public. 5% **** Attend and participate in meetings, training courses and employee development activities as the service requires and/or keep up to date with legislative changes and requirements of the Youth Justice Board/Ministry of Justice. 5% **** With relevant training and qualification, undertake the role of practice teacher for students on professional qualifying courses or Assessor for YJB/MoJ approved qualifications. 5%","Luton, Bedfordshire",Luton,full_time,,,Healthcare & Nursing Jobs,16.00 per hour,30720,careworx.co.uk
46628812,Qualified Social Worker Job Suffolk (Adult and Community),"Medacs Healthcare QSW Team are currently recruiting for social workers to work within various teams across Suffolk. We have various temporary assignments available for **** 6 months for immediate starts. We are looking for experienced social workers that have a minimum of 12 months post graduate training, a relevant social work qualification and up to date GSCC registration. You will be expected to carry out the following duties: Work in partnership with Health trusts, GP's, consultants, nursing staff and other related proffessionals to ensure a seamless and quality service. Undertaking a range of assessments including risk assessments and financial assessments to ensure that appropriate service is developed. Help with designing care packages with the client to ensure that they receive adequate support. Review existing packages and alter these in line with the changing needs of the service user and budget requirements. Keeping up to date records and paperwork. Attending regular meetings and care proceeding conferences.",Suffolk,Suffolk,full_time,,,Healthcare & Nursing Jobs,23.00 per hour,44160,careworx.co.uk
46628814,Qualified Social Worker (Fostering and Adoption),"Medacs Healthcare QSW Team are currently recruiting for social workers to work within various teams across Bedford, Luton and Northampton. We have various short term fulltime contracts available with immediate starts. We are recruiting for social workers that have at least 2 years post qualification experience, a relevant social work qualificaion and up to GSCC Registration. The Specific duties of the role are: To keep records on events surrounding each child or young person placed within care To carry out regular formal supervison of allocated carers To take details of children referred and to match placements in conjunction with other team members To provide written reports for statutory reviews and court proceedings To participate in the assessment of children and young people To transport children and carers to meetings and reviews as necessary To participate in the provision of training to foster carers To carry out other duties that may be required by the officials of the company in order to enhance the quality of service provided to assist in the analysis of assessments and reviews For further information, please click apply today.","Bedford, Bedfordshire",Bedford,full_time,,,Healthcare & Nursing Jobs,25.00 to 29.00 per hour,51840,careworx.co.uk
46628828,Staff Nurse (RGN) Doncaster ****K,"Staff Nurse (RGN) Doncaster  South Yorkshire **** per annum In Touch Recruitment are working on behalf of a beautifully presented Nursing Home to recruit an experienced Registered General Nurse RGN for their wellestablished Elderly Care home in Doncaster, South Yorkshire. The Home is currently running to a very good standard, will full occupancy and a very good reputation in the local area, the home is situated in a good location and is easily assessable from areas throughout South Yorkshire. The Nursing Home provides care for both Elderly Residents with General Nursing and Palliative Care needs. Established within the local community the home provides quality care which is supported by a strong network on registered nurses and committed care staff. As the only Nurse on duty within the Service you will be responsible delivering person centred care, assessing and compiling cares plans design specifically to the residents needs, administering medication and supervising a care team. The role requires a passionate and committed Registered General Nurse with an RGN qualification with an active NMC PIN, Nurses from all backgrounds and experience levels are welcome to apply for this role. This is an excellent opportunity for an experienced Nurse looking to join a quality focused care provider. Please click apply today. Keywords RGN, Staff Nurse, Nursing Home, Nursing Care, Elderly Care, Elderly Nursing, Staff Nurse, General Nurse, South Yorkshire, Doncaster, Rotherham, Barnsley, Sheffield","Doncaster, South Yorkshire",Doncaster,full_time,,,Healthcare & Nursing Jobs,25000 to 28000 per year,26500,careworx.co.uk
46628832,Support Worker Jobs Basildon,"Support worker job vancancy's Basildon and surrounding area. Must have minimum of 6 months experience working in the care sector. Valid UK driving license is desired and NVQ Level 2 or **** would be a advantage. Duties include providing personal and social care and supporting service users with daily living activitys. Immediate starts are available. Successful applicants are required to provide an enhanced disclosure. Disclosure expense will be met by applicant. Competetive rates of pay, excellent support and long term available work. Apply today to join our fantastic team.","Basildon, Essex",Basildon,part_time,,,Healthcare & Nursing Jobs,6.50 to 11.50 per hour,17280,careworx.co.uk
46628835,Support Worker Job Whitby,"Job title: Care Support Workers. Pulse Community Healthcare. Pay Rates: ****  **** per hour. Location: Whitby Pulse Community Healthcare are looking to recruit a team of Support Workers within the Whitby (North Yorkshire) region. You will be required to work with individuals within their homes. Duties will include: encouraging participation in everyday skills, assistance with personal care, working to outcomes and with other multi disciplinary professionals and offering support with social activities. This will be on a rota basis and full and part time hours are available. 6months plus experience is required for this role. Pulse offers: excellent rates of pay, free mandatory training and update, dedicated case manager, free NVQ training and continued career development and progression. If you are interested in this role please click apply today.","Whitby, North Yorkshire",Whitby,part_time,,,Healthcare & Nursing Jobs,7.00 to 9.00 per hour,15360,careworx.co.uk
46628838,Support Worker Job Daventry,"Job title: Care Support Workers. Pulse Community Healthcare. Pay Rates: Live In up to **** p/day Drop In Support Workers **** p/hr Location: Daventry Pulse Community Healthcare are looking to recruit Live In Support worker Monday  Sunday and a Team Of Drop In Support Workers to work  8.15am  09.00am 12.30pm  3.15pm, 9pm  9.45pm Monday  Sunday You will be required to support an individual with Multiple Sclerosis, Mini Tracheostomy, PEG in situ within their own home. You will be supporting with all aspects of daily living and social activities. Previous experience is essential within the direct care environment, but a schedule of specific client training, supervision and personal development will also be given. If you are interested in applying for this position please click apply today. Thank you.","Daventry, Northamptonshire",Daventry,part_time,,,Healthcare & Nursing Jobs,7.49 to 10.00 per hour,16790,careworx.co.uk
46628842,Staff Nurse Turriff,"An exciting opportunity has arisen for a staff nurse to work between two care homes (Turriff & Peterhead) in the picturesque Aberdeenshire area. Our client offers superior care home services throughout Scotland and work to provide a safe and caring environment for all their residents. The successful candidate will be passionate about providing the highest level of care, have sound knowledge and experience in caring for the elderly, work well within a team and possess a valid NMC pin number. In return our client can provide employment in an exciting and multifaceted role and the opportunity of being part of a dedicated and professional healthcare team.","Turriff, Aberdeenshire",Turriff,full_time,,,Healthcare & Nursing Jobs,11.50 to 12.00 per hour,22560,careworx.co.uk
46628851,Registerd Nurse Job Wheatley,"Registered Nurse (RGN), Wheatley, Oxfordshire, ****ph In Touch Recruitment is working on behalf of an esteemed care home provider to recruit a committed Registered Nurse (RGN) to join a friendly nursing team situated in Wheatley, Oxfordshire. This small nursing home in Wheatley is registered to provide nursing care to older people with general nursing needs. Person centered in their approach to care, the staff team ensure that resident needs are fully accommodated to a very high standard and understand that communication is a key part of their role. To join this fantastic team, you must:  Be a Registered General Nurse with an Active NMC Pin Number  Be Clinically Competent and up to date  Be a team player  Have excellent communication skills  Have experience working within a care home environment This is a full time permanent position covering 36 hours per week working Days and Nights. If you feel that you have the relevant skills and commitment needed for this role, APPLY NOW","Wheatley, Oxfordshire",Wheatley,full_time,,,Healthcare & Nursing Jobs,12 per hour,23040,careworx.co.uk
46628853,Nursing Home Manager Cheshire,"Care Home Manager (RGN) Cheshire Up to **** per annum Excellent Benefits In Touch Recruitment are working on behalf of a prestigious Nursing Home Group to recruit an experienced Nursing Home Manager to manager their Elderly Nursing Home in Cheshire. The modern purpose built facility offers General Nursing Care to Elderly residents on both a full time and respite basis. The Nursing Home has been specially designed to enhance the lives of residents within a supported , homely environment. To be considered for the role you will be a qualified nurse RGN with strong clinical skills and have previous Home Management experience with a proven track record running a successful service. My client is offering a competitive salary of up to **** per annum basic excellent benefit package and exceptional career progression opportunities for ambitious individuals. This really is a fantastic opportunity to work for national company who have an excellent reputation for retaining staff and offering excellent care within a luxurious setting. If you would like more information about this role please click apply today. Keywords  Nursing Home Manager, Care Manager, Home Manager, RGN, Clinical Lead, Cheshire, Stockport, Cheadle, Altrincham, South Manchester",Cheshire,Cheshire,full_time,,,Healthcare & Nursing Jobs,38000 to 40000 per year,39000,careworx.co.uk
46628874,"Dentist Whitehaven, Cumbria","Dentist  Our client is seeking a full time Associate for their NHS/Private Dental Practice in Whitehaven, Cumbria. There are no UDA's at the practice. The salary is ****K per annum. Available to start July 2012, full time. You must have an active Performer number.","Whitehaven, Cumbria",Whitehaven,full_time,,,Healthcare & Nursing Jobs,60000 per year,60000,careworx.co.uk
46628875,"Dentist Egremont, Cumbria","Dentist  Our client is seeking a full time Associate for their NHS/Private Dental Practice in Egremont, Cumbria. There are no UDA's at the practice. The salary is ****K per annum. Available to start July 2012, full time. You must have an active Performer number.","Egremont, Cumbria",Egremont,full_time,,,Healthcare & Nursing Jobs,60000 per year,60000,careworx.co.uk
46628876,Care Home Manager Leeds,"Care Home Manager Leeds  West Yorkshire **** per annum In Touch Recruitment are working on behalf of a leading regional care provider to recruit an experienced Care Home Manager for their wellmaintained Residential Home in Leeds, West Yorkshire. The Home provides care and support to elderly residents in homely environment, close to local amenities the home has excellent transport links to area throughout Yorkshire. As Residential Manager of the service you will be responsible for overseeing the smooth running of the service and ensuring the highest level of care is delivered at all times. Your responsibilities will include  Staff Management and Supervision  Budget Management / Profit and Loss control  Recruitment and Selection of Staff  Risk Assessments / Health & Safety  Liaising with Medical Professionals, Internal and External Authorities All applicants will have an in depth understanding of the CQC and how to implement and maintain national care standards with a commitment to improving standards and achieving high standards. The successful candidate will have proven Care experience working at Management level within an Elderly Residential Service. An RMA or equivalent is essential in this role. The role is paying up to **** per annum Benefits This is a fantastic opportunity to join an excellent company who invest in quality. Please click apply today Keywords  Home Manager, Care Home Manager Yorkshire, Residential Home Manager, West Yorkshire, Care Manager, Leeds","Leeds, West Yorkshire",Leeds,full_time,,,Healthcare & Nursing Jobs,26000 to 28000 per year,27000,careworx.co.uk
46628877,Specialist Dementia Nurse Manchester,"Specialist Dementia Nurse Blackley  North Manchester Up to **** per annum Excellent Benefits Brand New state of the art service in North Manchester In Touch Recruitment is proudly working on behalf of a leading social care charity to recruit a Specialist Dementia Nurse for their brand new service opening in Blackley, North Manchester. The service will provide specialist Dementia care to residents through each step of their illness from diagnosis through to end of life care. The unique service will provide holistic care to people in the North Manchester Community, short term respite care and full time residential and nursing care to people suffering from dementia. As Dementia Nurse Specialist you will be responsible for assisting the Service Manager in the overall running of the Residential and Nursing Service and taking charge of the complete operations of the home in their absence. You will lead and manage a multidisciplinary staff team in the delivery of holistic care and offer support and guidance to family and friends of the residents within your care. As the Senior Nurse in Charge within the service you will work as part of Management team to promote excellence throughout, ensuring compliance is always met. Candidate for this role must hold a 1st level Nursing qualification(RGN/RMN) and have extensive experience gained working with people with Dementia. This role really is the perfect position for a Senior Nurse / Deputy Manager or Home Manager who is passionate about Dementia Care. Interviews for this role will be held immediately therefore please do not delay in applying for this role. Please click apply today. Keywords  Dementia Care, EMI, Mental Health, Home Manager, Deputy Manager, Manchester, Band 7, Band 6, CPN, Alzheimers, Nursing Home, Dementia Care Mapping, BSc (Hons) Dementia Studies, Admiral Nurse, RMN, Mental Health Nurse, Dementia","Higher Blackley, Greater Manchester",UK,full_time,,,Healthcare & Nursing Jobs,33000 to 35000 per year,34000,careworx.co.uk
46628880,Nurse Jobs Deeside,"H**** Healthcare are currently recruiting for agency nurses in the Deeside area. Due to demand we have a number of vacancies for experienced nurses in the area and applicants should have at least 1 years post registration nursing experience. We are looking for candidates who display a passion for care, are flexible and motivated. In return we offer free training, excellent rates of pay and travel expense. Please apply today via www.h1healthcare.com/register.html and join our fantastic team.",Deeside,Deeside,,,,Healthcare & Nursing Jobs,13.50 per hour,25920,careworx.co.uk
46628881,Nurses and Care Assistants required in Deeside,"H**** Healthcare are currently recruiting for a variety of agency healthcare positions in the Deeside area. Nurses should have **** years post registration experience and Healthcare Assistants/Support Workers have 6 months experience. We are looking for candidates who display a passion for care, are flexible and motivated. In return we offer free training, excellent rates of pay and travel expense. Please apply via www.h1healthcare.com/register.html",Deeside,Deeside,,,,Healthcare & Nursing Jobs,6.50 to 13.50 per hour,19200,careworx.co.uk
46628900,Support Worker Irvine,"Job title: Support Workers. Pulse Community Healthcare. Salary: Competitive rates of pay with benefits available Location: IRVINE  AYRSHIRE Pulse Community Healthcare are looking for Support Workers to work with a Gentleman who suffers with a Spinal injury. We require warm, enthusiastic and person centered support workers. Care experience is necessary & driver preferred. A genuine desire to facilitate clients to realize their potential. In return Pulse Community Healthcare offer: excellent rates of pay, ongoing career progression and development, free mandatory training and a dedicated Care Coordinator. If you are interested in this role Please click apply today. PULSE Community Healthcare is market leader and is listed within the Sunday Times top 100 companies to work.","Irvine, Ayreshire",UK,part_time,,,Healthcare & Nursing Jobs,7.00 to 9.00 per hour,15360,careworx.co.uk
46628904,Support Worker Job Telford,"Job title: Care Support Workers. Pulse Community Healthcare. Pay Rates: ****  per hour. Location: Telford & Wrekin Pulse Community Healthcare are looking to recruit experienced Support Workers in the Telford & Wrekin area. You will be required to support a young individual aged **** who has Cerebral palsy and requires the use of a wheelchair. You will be supporting with all aspects of daily living and social activities. 10 hours per week: **** to 08.30 Monday to Friday **** to **** Saturday and Sunday Previous experience is essential within the direct care environment, but a schedule of specific client training, supervision and personal development will also be given. Please click apply today. Thank you.",Telford & Wrekin,Wrekin,part_time,,,Healthcare & Nursing Jobs,7.05 to 9.05 per hour,15456,careworx.co.uk
46628905,Paeds Support Workers,"Job title: Care Support Workers. Pulse Community Healthcare. Pay Rates: ****  per hour. Location: Telford & Wrekin Pulse Community Healthcare are looking to recruit experienced Support Workers in the Telford & Wrekin area. You will be required to support a young individual aged **** who has Cerebral palsy and requires the use of a wheelchair. You will be supporting with all aspects of daily living and social activities. **** hours/week: **** to 08.30 Monday to Friday **** t0 **** Saturday and Sunday Previous experience is essential within the direct care environment, but a schedule of specific client training, supervision and personal development will also be given. Please click apply today. Thank you.","Telford & Wrekin, Shropshire",UK,part_time,,,Healthcare & Nursing Jobs,7.05 to 9.05 per hour,15456,careworx.co.uk
46628920,Paeds Support Workers Staffordshire,"Job title: Care Support Workers. Pulse Community Healthcare. Pay Rates: **** per Hour Location: Staffordshire Pulse Community Healthcare are looking to recruit Person centred support workers required to work with children with complex health needs in the Staffordshire area. Must be warm, enthusiastic, committed, hard working and highly motivated, with the ability to work as part of a team to make a difference to a very special child, working on a rota basis. Experience in the care industry is essential; candidates must also have experience of working with children in some capacity. Please click apply today. Thank you.",Staffordshire,Staffordshire,part_time,,,Healthcare & Nursing Jobs,7.17 to 9.00 per hour,15523,careworx.co.uk
46628928,Support Worker Lancashire,"Pulse Community Healthcare are currently recruiting support workers who have previous care experience to provide high quality care and support to client’s with a spinal injury living in their own homes in Lanarkshire. Do you have a genuine interest in provide excellent support to client’s with spinal injuries; covering all aspects from personal care to socialising and accessing the community? If successful, you will work as part of our team, to support us to deliver an outstanding and professional service, that is client focused & enables them to live a meaningful and fulfilling life. Your Skills: Previous care experience, excellent communication skills and willingness to undergo further training is essential. Drivers preferred, but not essential. If you are successful, we will offer you: excellent rates of pay, ongoing career progression and development, mandatory and specialised training for individual client’s needs and a dedicated team to support you.",Lanarkshire,South Lanarkshire,part_time,,,Healthcare & Nursing Jobs,7.00 to 9.00 per hour,15360,careworx.co.uk
46628956,Staff Nurse Job Rugby,"Staff Nurse (RGN), Rugby, Warwickshire, ****  ****ph In Touch Recruitment are looking to recruit a clinically focused Staff Nurse (RGN) to join a friendly nursing team based in a stunning nursing home situated in Rugby, Warwickshire. Surrounded by wellpresented gardens, this charming nursing home in Rugby provides nursing care and support to older people with varying needs and requirements. Set in a great location, this nursing home is very accessible from Rugby, Daventry, Warwick and Northampton. The successful candidate will be joining a strong and committed staff team and will be responsible for managing the clinical needs of the residents when on shift. The role will include Person Centred Care Planning, Medication Management and Liaising with medical professionals, therefore excellent communication and clinical skills are essential. The position is permanent and full time covering up to 37.5hours per week on days. An hourly rate of up to **** will be offered to the successful candidate. My client is very keen to arrange interviews ASAP . If you are interested in this position, APPLY NOW For more information, please click apply today.","Rugby, Warwickshire",Rugby,full_time,,,Healthcare & Nursing Jobs,11.50 to 12.50 per hour,23040,careworx.co.uk
46629007,Staff Nurse Fraserburgh,"An exciting opportunity has arisen for a Staff Nurse in the fraserburgh area of Aberdeenshire Our client offers quality residential and nursing services all over Scotland and is proud to be a leading provider of these services. The successful candidate will be passionate about providing the highest level of care for the residents, have sound knowledge and experience in caring for the elderly, work well within a team and possess a valid NMC pin number. Experience in caring for residents with Dementia would be beneficial. In return, our client is offering an exciting and challenging role and the chance to be a part of a professional, dedicated healthcare team.","Fraserburgh, Aberdeenshire",Fraserburgh,full_time,,,Healthcare & Nursing Jobs,11.00 to 12.00 per hour,22080,careworx.co.uk
46629008,Staff Nurse Fife,"An exciting opportunity has arisen for a Staff Nurse in the Fife area Our client offers quality residential and nursing services all over Scotland and is proud to be a leading provider of these services. The successful candidate will be passionate about providing the highest level of care for the residents, have sound knowledge and experience in caring for the elderly, work well within a team and possess a valid NMC pin number. Experience in caring for residents with Dementia would be beneficial. In return, our client is offering an exciting and challenging role and the chance to be a part of a professional, dedicated healthcare team.",Fife,Fife,full_time,,,Healthcare & Nursing Jobs,11.00 to 12.00 per hour,22080,careworx.co.uk
46629009,Staff Nurse Aberdeenshire,"An exciting opportunity has arisen for a Staff Nurse in the North Easterly portion of Aberdeenshire Our client offers quality residential and nursing services all over Scotland and is proud to be a leading provider of these services. The successful candidate will be passionate about providing the highest level of care for the residents, have sound knowledge and experience in caring for the elderly, work well within a team and possess a valid NMC pin number. Experience in caring for residents with Dementia would be beneficial. In return, our client is offering an exciting and challenging role and the chance to be a part of a professional, dedicated healthcare team.",Aberdeenshire,Aberdeenshire,full_time,,,Healthcare & Nursing Jobs,11.00 to 12.00 per hour,22080,careworx.co.uk
46629033,Care Home Manager Job Aberdeenshire,"Care Home Manager  Aberdeenshire My client is a leading carehome provider across Scotland and are focused on delivering the ultimate levels of care within their care homes. They are now looking to recruit a talented manager who is dedicated to providing the best levels of care and have the ability to deliver excellent results. As the home manager you will be responsible for managing a business and leading a team. The Care Home Manager is responsible for ensuring the whole facility operates effectively and deliverS the very best quality care. In order to be considered you must : Have experience working in the health care sector, be driven and motivated and believe in quality care. Strong leadership and management qualities are essential, as is a dynamic and flexible approach to the role. You must have or be willing to work towards the Leadership and Management Award. In return my client is prepared to offer the opportunity to join a forward thinking company and the chance to be a member of a professional, dedicated healthcare team.",Aberdeenshire,Aberdeenshire,full_time,,,Healthcare & Nursing Jobs,"38,000 to 40,000 per year",39000,careworx.co.uk
46629038,Residential Support Worker Job Surrey,Residential Support Worker Job Surrey Just Social Care urgently requires a number of experienced support workers to work within residential homes supporting the elderly with complex needs. The home’s are based in around the Surrey area. You will be required to work on a casual basis to provide vital cover to the permanent staff and help deliver a quality service to the elderly. A flexible working pattern is available with the majority of the hours being undertaken during the weekends and nights. However the potential for full time hours will be made available for all workers who demonstrate a strong flexible working ethos and commitment to the Residential Support Worker Job role. It is our intention to provide a team of same named workers who are able to commit on going to the care home to ensure continuity for theclients they support. Essential Residential Support Worker Job Requirements: At least **** year’s recent experience in a similar field working with older people. Basic Life ( First Aid) Medication Training Moving & Handling NVQ Level 2/**** Social Care An understanding and knowledge of working in a person centred manner A creative approach to empowering children to achieve their goals A commitment to the care and well being of the elderly with complex needs. Checkable references (Desirable) Car driver or a willingness to travel Current enhanced CRB,Surrey,Surrey,part_time,,,Healthcare & Nursing Jobs,8 to 10 per hour,17280,careworx.co.uk
46629053,RGN Job Wigan,"Are you and RGN job seeker in Wigan looking for a career working with the elderly in nursing homes? We require RGN Job seekers across Lancashire and Merseyside for locum and shift work. Stocks Hall Homecare and Nursing Agency is a branch of the Stocks Hall Care Homes Ltd group. We are a reputable, long standing trusted company celebrating over 20 years service in the care industry. Stocks Hall promises to listen, and will aim to provide quality, committed and continual improvement. We at Stocks Homecare and Nursing Agency are looking for RGN's to work with us to cover shifts within our own homes and outside Nursing homes that we supply in the surrounding area. We are looking for fully motivated, experienced, and reliable RGN nurses who would like to go a little bit further in giving the elderly that bit more of a meaningful life. You will need to have good leadership skills and be adaptable to work in different environments. Transport is a necessity. In return we offer a competitive salary and free mandatory training. We as a company have awards in 'Investors in People' and 'Work Life Balance'. This post is subject to CRB clearance (payable by applicant) , preemployment & reference checks. If you are already in employment and looking for more hours or you just want hours to suit your commitments this may be the job for you.","Wigan, Manchester",Wigan,,,,Healthcare & Nursing Jobs,15.15 to 16.65 per hour,30528,careworx.co.uk
46629054,RMN Job Wigan,"Are you and RMN job seeker in Wigan looking for a career working with the elderly in nursing homes? We require RMN Job seekers across Lancashire and Merseyside for locum and shift work. Stocks Hall Homecare and Nursing Agency is a branch of the Stocks Hall Care Homes Ltd group. We are a reputable, long standing trusted company celebrating over 20 years service in the care industry. Stocks Hall promises to listen, and will aim to provide quality, committed and continual improvement. We at Stocks Homecare and Nursing Agency are looking for RGN's to work with us to cover shifts within our own homes and outside Nursing homes that we supply in the surrounding area. We are looking for fully motivated, experienced, and reliable RGN nurses who would like to go a little bit further in giving the elderly that bit more of a meaningful life. You will need to have good leadership skills and be adaptable to work in different environments. Transport is a necessity. In return we offer a competitive salary and free mandatory training. We as a company have awards in 'Investors in People' and 'Work Life Balance'. This post is subject to CRB clearance (payable by applicant) , preemployment & reference checks. If you are already in employment and looking for more hours or you just want hours to suit your commitments this may be the job for you.","Wigan, Manchester",Wigan,,,,Healthcare & Nursing Jobs,15.15 to 16.65 per hour,30528,careworx.co.uk
46629057,Deputy Manager Aberdeen Care Home,"Deputy Manager  Aberdeen Our client is a leading provider of residential, nursing and short term care services in Scotland. They are looking for a Deputy Manager to help manage a large care home, who believes in providing the best standards of care and quality of life for their residents. As a Deputy Manager you must have strong leadership and management skills, have the ability to guide and motivate staff effectively and be able to act on behalf of the Manager during periods of absence. The successful candidate must: Be a 1st or 2nd level nurse with valid NMC pin number or possess a SVQ****/**** in Health & Social Care. Have a Leadership Management in Care Award (RMA) or be willing to work towards this. Demonstrate high standards in care and work towards any training requirements. In return our client is offering an opportunity to be a part of an outstanding management team within a forward thinking organization.","Aberdeen, Aberdeenshire",Aberdeen,full_time,,,Healthcare & Nursing Jobs,13.00 to 15.00 per hour,26880,careworx.co.uk
46629058,Branch Manager Dom Care London,"A branch manager is required to manage a busy domiciliary care office based in Edgware, NW**** Experience of hands on care and evidence of a solid progression through the various roles within a busy domiciliary care team essential. Must be able to drive and have own car. NVQ**** is a minimum requirement. NVQ****/ RMA/ Leadership and management/ QCF level 5 would be desirable although training will be offered to the right candidate. This branch manages multiple contracts through various local authorities including Herts/Harrow/Barnet/Brent. You will be managing more than 10 office staff and over **** care workers. you will apply to be registered with CQC as the registered manager of the Branch. Ensure that the day to day services are operated in accordance with the latest Health & Safety legislation. Conform to the UKHCA and GSCC code of professional conduct in relation to the operation of our Domiciliary Care Service. To organise and operate the branch in accordance with the Company’s policies and procedures Ensure that each service user receives care and support appropriate to their individual need. Ensure that each care worker is correctly recruited, trained and appropriately deployed, and supervised Implement the requirements of the Essential standards of Quality and Safety for Domiciliary Care published in accordance with the Care Standards Act **** To achieve financial and quality targets as set by the company","Edgware, London",Edgware,full_time,,,Healthcare & Nursing Jobs,"28,000 to 36,000 per year",32000,careworx.co.uk
46629059,Care Worker / Care Assistant,"Westminster homecare has recently acquired Care in the Home LTD. We are looking for care assistants/care workers to provide care and support to service users in thier own homes in Cheltenham, Stroud, Gloucester, Bourton on the Water and Churchdown. Purpose of the Position To meet the personal care needs of service users in a way that respects the dignity of the individual and promotes independence. Principal Responsibilities To follow the directions of the Branch Manager and/or coordinator in the care to be provided to each individual service user. To assist service users, who need help with dressing, undressing washing, bathing and the toilet. To help service users with mobility problems and other physical disabilities, including incontinence; help in use and care of aids and personal equipment. To care for residents who are temporarily sick and needing, for example, minor dressings, bed nursing, help with feeding, etc. To help care for service users who are dying. To help in the promotion of mental and physical activity of service users through talking to them, taking them out, sharing with them in activities such as reading, writing, hobbies and recreations as indicated on the care plan. To make and change beds; do light cleaning. To launder service user’s clothing. To perform such other duties as may be reasonable required. To comply with the Organisation’s guidelines and policies at all times. To report to the Coordinator and/or Branch Manager any significant changes in the health or circumstances of a service user. To encourage service users to remain as independent as possible. Person Specification – Essential Criteria Self motivated and organised. Flexible. Caring and sensitive to needs of others and to the sick and infirm. An active team player but also able to work on own initiative. A good communicator. Staff Benefits. Paid Training. Free uniform. Excellent promotion prospects Good rates of pay. Mileage allowance. All staff are required to respect confidentiality of all matters that they might learn in the course of their employment. All staff are expected to respect the requirements under the Data Protection Act **** . All staff must ensure that they are aware of their responsibilities under the Health and Safety at Work Act **** . The post is exempt from the Rehabilitation of Offenders Act **** All applicants will be required to undergo a check with the Criminal Records Bureau prior to employment.","Gloucester, Gloucestershire",Gloucester,part_time,,,Healthcare & Nursing Jobs,7.00 to 8.50 per hour to Up to 16.00 per hour (bank Holidays) per hour,14880,careworx.co.uk
46629061,Deputy Home Manager Peterhead,"Deputy Home Manager  Peterhead Our client is a leading provider of residential, nursing and short term care services in Scotland. They are looking for a Deputy Manager to help manage a large care home, who believes in providing the best standards of care and quality of life for their residents. As a Deputy Manager you must have strong leadership and management skills, have the ability to guide and motivate staff effectively and be able to act on behalf of the Manager during periods of absence. The successful candidate must: Be a 1st or 2nd level nurse with valid NMC pin number or possess a SVQ****/**** in Health & Social Care Have a Leadership Management in Care Award (RMA) or be willing to work towards this. Demonstrate high standards in care and work towards any training requirements. In return our client is offering an opportunity to be a part of an outstanding management team within a forward thinking organization.","Peterhead , Aberdeenshire",Peterhead,full_time,,,Healthcare & Nursing Jobs,13.00 to 14.50 per hour,26400,careworx.co.uk
46629064,Team Coordinator Job Luton,"Medacs Healthcare QSW Team are currently recruiting for experienced team coordinators to work for a temporary summer project to start in June. The Purpose of the post is to supervise and coordinate a team of NCS Senior team mentors who support and develop **** young people (16 years of age) through the national citizen service take the leap programme in summer. The coordinator will be expected to work in residential and non residential settings. The principle responsibilities: To ensure the senior team mentors have clear work programmes that are planned, monitored and reviewed. Encourage staff to be aware of training and personal development opportunities available to them. Assist in the initial recruitment, development and discipline of staff and volunteers. To upport mentors to manage appropriate standards of behaviour in line with 'Take the Leap' expectations. To schedule and timetable staffing rota's and make appropriate arrangements for staffing cover. To support the team mentors to monitor and record participants attendance and progress using guided reflection techniques. To ensure personal logs are completed by participants at the end of each day. To undertake some residential overnight cover. You will need to be available for training days at the beginning of June. Person specification: Recent management experience Experience of working with young people Experience of logistics and coordination. Excellent communication skills For further information, please click apply today.","Luton, Bedfordshire",Luton,full_time,,,Healthcare & Nursing Jobs,12.77 per hour,24518,careworx.co.uk
